"period_begin","period_end","period_duration","region_type","region_type_id","table_id","is_seasonally_adjusted","region","city","state","state_code","property_type","property_type_id","median_sale_price","median_sale_price_mom","median_sale_price_yoy","median_list_price","median_list_price_mom","median_list_price_yoy","median_ppsf","median_ppsf_mom","median_ppsf_yoy","median_list_ppsf","median_list_ppsf_mom","median_list_ppsf_yoy","homes_sold","homes_sold_mom","homes_sold_yoy","pending_sales","pending_sales_mom","pending_sales_yoy","new_listings","new_listings_mom","new_listings_yoy","inventory","inventory_mom","inventory_yoy","months_of_supply","months_of_supply_mom","months_of_supply_yoy","median_dom","median_dom_mom","median_dom_yoy","avg_sale_to_list","avg_sale_to_list_mom","avg_sale_to_list_yoy","sold_above_list","sold_above_list_mom","sold_above_list_yoy","price_drops","price_drops_mom","price_drops_yoy","off_market_in_two_weeks","off_market_in_two_weeks_mom","off_market_in_two_weeks_yoy","parent_metro_region","parent_metro_region_metro_code","last_updated"
"5/1/2019","7/31/2019",90,"neighborhood",1,113106,"f","San Diego, CA - Beach Barber","San Diego","California","CA","Multi-Family (2-4 Unit)",4,1632500,0.053225806,NA,1725000,0,NA,729.787234,-0.348854004,NA,779.7029703,0,NA,4,-0.2,NA,2,NA,NA,5,0,NA,3,-0.4,NA,NA,NA,NA,46,-36,NA,0.953362206,0.00963361,NA,0,0,NA,NA,NA,NA,0,NA,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"5/1/2022","7/31/2022",90,"neighborhood",1,761675,"f","San Diego, CA - Bunker Hill-Park West","San Diego","California","CA","All Residential",-1,1050000,0.082474227,-0.08616188,1099000,0.012903226,0.022325581,750,-0.068015747,0.079352851,731.0207817,0.002612485,0.02032936,33,0,-0.377358491,11,-0.153846154,-0.388888889,43,0.048780488,-0.317460317,19,0.266666667,-0.486486486,NA,NA,NA,12,1,-9,1.033530534,-0.017505971,0.042041779,0.636363636,-0.060606061,0.353344768,NA,NA,NA,0.363636364,-0.251748252,-0.025252525,"San Diego, CA",41740,"9/11/2022 14:46"
"10/1/2014","12/31/2014",90,"neighborhood",1,547400,"f","San Diego, CA - Point Loma Heights","San Diego","California","CA","Single Family Residential",6,767750,-0.069393939,0.121621622,739000,0,-0.036819811,461.2326175,-0.024334389,-0.075280756,469.7887476,0.003601802,-0.112133361,22,-0.24137931,-0.3125,7,-0.222222222,-0.222222222,30,-0.189189189,-0.0625,22,-0.153846154,-0.153846154,NA,NA,NA,39.5,-1.5,2.5,0.973690707,0.005479216,0.004464595,0.136363636,0.101880878,0.011363636,NA,NA,NA,0,-0.333333333,0,"San Diego, CA",41740,"9/11/2022 14:46"
"8/1/2019","10/31/2019",90,"neighborhood",1,113632,"f","San Diego, CA - Morena","San Diego","California","CA","Condo/Co-op",3,446250,0.037790698,0.029411765,455000,0.005535973,0.045977011,417.2784984,-0.000550693,0.085214229,419.766791,0.003248281,0.115965371,8,-0.272727273,0.333333333,5,0.666666667,0,11,0.1,-0.266666667,5,0.25,-0.545454545,NA,NA,NA,22,0,3.5,0.994300605,0.006830748,0.002025624,0.25,-0.022727273,0.083333333,NA,NA,NA,0.6,0.266666667,0.4,"San Diego, CA",41740,"9/11/2022 14:46"
"9/1/2013","11/30/2013",90,"neighborhood",1,2559,"f","San Diego, CA - South Park","San Diego","California","CA","Multi-Family (2-4 Unit)",4,650000,-0.015151515,-0.131016043,618888,0,-0.292699429,358.2887701,0.038636454,0.051266451,443.3295129,0.114846598,0.310125348,5,0.25,1.5,NA,NA,NA,3,-0.25,-0.25,NA,NA,NA,NA,NA,NA,31,-4,23,0.97083361,0.010023838,-0.030166388,0.2,0.2,-0.3,NA,NA,NA,NA,NA,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"8/1/2012","10/31/2012",90,"neighborhood",1,557432,"f","San Diego, CA - Otay Mesa Central District","San Diego","California","CA","Single Family Residential",6,330000,NA,NA,NA,NA,NA,154.0616246,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338,NA,NA,0.846153846,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"10/1/2012","12/31/2012",90,"neighborhood",1,2400,"f","San Diego, CA - Scripps Miramar Ranch","San Diego","California","CA","Townhouse",13,375000,0.332149201,0.184834123,373500,0.161019583,0.067753002,224.8201439,0.081372912,0.003750903,256.1728395,0.022460003,0.221544586,7,-0.222222222,-0.222222222,2,1,1,5,-0.166666667,0,1,-0.5,-0.833333333,NA,NA,NA,74,30.5,5,0.999890632,-2.43e-05,0.000747911,0.285714286,0.063492063,-0.047619048,NA,NA,NA,0,-1,-1,"San Diego, CA",41740,"9/11/2022 14:46"
"3/1/2018","5/31/2018",90,"neighborhood",1,111842,"f","San Diego, CA - Palm City","San Diego","California","CA","Condo/Co-op",3,375000,0,0.119402985,365000,-0.005449591,NA,270.5627706,0,0.119402985,263.3477633,-0.005449591,NA,2,0,1,NA,NA,NA,1,-0.5,NA,NA,NA,NA,NA,NA,NA,7,0,-72,1.021828711,0,0.006677196,1,0,0,NA,NA,NA,NA,NA,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"2/1/2013","4/30/2013",90,"neighborhood",1,116122,"f","San Diego, CA - Logan Heights","San Diego","California","CA","All Residential",-1,227000,-0.013043478,0.135,275000,0.067961165,0.150627615,145.3488372,-0.224432409,-0.245960407,175.7262057,0.078920292,-0.151699178,20,0.052631579,0.818181818,5,-0.375,0.666666667,26,-0.133333333,0.238095238,16,0.066666667,-0.111111111,NA,NA,NA,35,3.5,6,0.972497278,-0.013726933,-0.020051819,0.35,0.034210526,-0.104545455,NA,NA,NA,0.4,0.15,0.066666667,"San Diego, CA",41740,"9/11/2022 14:46"
"9/1/2018","11/30/2018",90,"neighborhood",1,2090,"f","San Diego, CA - Paradise Hills","San Diego","California","CA","Single Family Residential",6,479000,0.011081794,0.088636364,475000,0.005291005,0.028361117,297.1634399,-0.017701226,-0.049914072,309.5890411,-0.004728564,-0.0890557,33,0.1,0.137931034,7,-0.363636364,-0.125,33,-0.108108108,0.434782609,25,-0.137931034,1.272727273,NA,NA,NA,30,5,13.5,0.997302137,0.006820396,0.00565276,0.454545455,0.154545455,-0.028213166,NA,NA,NA,0.428571429,-0.298701299,0.303571429,"San Diego, CA",41740,"9/11/2022 14:46"
"4/1/2016","6/30/2016",90,"neighborhood",1,547552,"f","San Diego, CA - Bluffs","San Diego","California","CA","All Residential",-1,729000,0.047413793,0.068523269,725000,-0.005486968,-0.026192075,366.9724771,-0.032177474,0.068022488,366.9724771,-0.002743665,0.078366074,25,0.136363636,0.388888889,7,-0.363636364,0,31,0.033333333,0.55,9,0.285714286,2,NA,NA,NA,6,-0.5,-1,1.001842647,-0.002527599,-0.001831409,0.52,-0.070909091,0.297777778,NA,NA,NA,0.571428571,-0.246753247,-0.285714286,"San Diego, CA",41740,"9/11/2022 14:46"
"4/1/2020","6/30/2020",90,"neighborhood",1,112930,"f","San Diego, CA - Mid-City","San Diego","California","CA","Condo/Co-op",3,297500,-0.021381579,0.02058319,289000,-0.010273973,0.0433213,364.5833333,0.007575758,0.014172089,377.1929825,0.037638344,-0.002199283,83,0.136986301,-0.097826087,28,-0.333333333,-0.096774194,95,-0.166666667,-0.136363636,42,-0.16,-0.106382979,NA,NA,NA,24,-7,2,0.99486594,-0.00049932,-0.004700132,0.385542169,0.015679155,-0.016631744,NA,NA,NA,0.392857143,-0.05952381,-0.155529954,"San Diego, CA",41740,"9/11/2022 14:46"
"5/1/2014","7/31/2014",90,"neighborhood",1,110722,"f","San Diego, CA - Southern San Diego","San Diego","California","CA","Townhouse",13,250000,0,0.25,259000,-0.020793951,0.23333627,201.6129032,0,0.329611249,243.2179607,0.20546412,0.266196033,9,0,-0.307692308,1,NA,-0.5,5,-0.166666667,-0.5,3,0.5,-0.4,NA,NA,NA,27,19,12,0.993516058,-0.039341564,-0.021033898,0.444444444,-0.111111111,-0.094017094,NA,NA,NA,1,NA,1,"San Diego, CA",41740,"9/11/2022 14:46"
"12/1/2016","2/28/2017",90,"neighborhood",1,1445,"f","San Diego, CA - La Jolla","San Diego","California","CA","All Residential",-1,1175000,0.127098321,-0.014675052,1392450,-0.068595318,-0.065156093,615.6552331,0.059110414,0.004471026,645.1612903,-0.045093083,-0.065227229,158,-0.145945946,-0.091954023,39,0.026315789,0,194,0.227848101,-0.167381974,232,0.137254902,-0.197231834,NA,NA,NA,66,13,-6,0.961159388,-0.000758494,0.011450453,0.101265823,0.009373931,0.015058926,NA,NA,NA,0.615384615,0.273279352,0.282051282,"San Diego, CA",41740,"9/11/2022 14:46"
"6/1/2022","8/31/2022",90,"neighborhood",1,112930,"f","San Diego, CA - Mid-City","San Diego","California","CA","Condo/Co-op",3,443750,-0.034801523,0.112155388,439000,-0.001137656,0.170978928,545.4527399,0.019313537,0.172723391,506.5554231,-0.051144195,0.118549913,62,-0.03125,-0.40952381,24,0.043478261,-0.2,75,-0.117647059,-0.20212766,23,-0.323529412,-0.08,NA,NA,NA,14,3.5,4,1.026134762,-0.016422643,0.001632516,0.64516129,-0.04233871,0.035637481,NA,NA,NA,0.333333333,-0.057971014,-0.333333333,"San Diego, CA",41740,"9/11/2022 14:46"
"6/1/2020","8/31/2020",90,"neighborhood",1,898,"f","San Diego, CA - Encanto","San Diego","California","CA","Single Family Residential",6,520000,0.009708738,0.072164948,489000,-0.076487252,0.087875417,392.5120773,0.00931677,0.18100979,458.25,0.171827993,0.234146857,15,0,-0.117647059,4,0,0.333333333,11,-0.083333333,-0.083333333,3,0,-0.571428571,NA,NA,NA,25,0,4,0.993981868,0.011990913,0.009568347,0.4,0.066666667,-0.011764706,NA,NA,NA,0.75,-0.25,0.75,"San Diego, CA",41740,"9/11/2022 14:46"
"7/1/2021","9/30/2021",90,"neighborhood",1,1115,"f","San Diego, CA - Golden Hill","San Diego","California","CA","All Residential",-1,917000,0.0485992,0.273611111,975000,0.011410788,0.450892857,625,-0.078952292,0.154842913,671.3955823,-0.008216537,0.259313916,40,-0.130434783,-0.2,18,0.636363636,-0.25,45,-0.1,-0.296875,13,-0.35,-0.434782609,NA,NA,NA,14,3,-2,1.031809255,-0.008003326,0.043854003,0.6,-0.052173913,0.32,NA,NA,NA,0.666666667,0.303030303,0.208333333,"San Diego, CA",41740,"9/11/2022 14:46"
"2/1/2013","4/30/2013",90,"neighborhood",1,547555,"f","San Diego, CA - Penasquitos Creek","San Diego","California","CA","Single Family Residential",6,752000,0.107511046,0.174082748,742000,0.016438356,0.240802676,313.2434576,0.048684619,0.127892105,318.5608125,-0.006909309,0.104308636,7,1.333333333,0.4,3,-0.5,NA,12,0.714285714,3,3,NA,2,NA,NA,NA,7,-4,-76,1.002695072,0.013401666,0.049050165,0.571428571,0.238095238,0.571428571,NA,NA,NA,1,0,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"7/1/2018","9/30/2018",90,"neighborhood",1,112184,"f","San Diego, CA - Jamacha","San Diego","California","CA","Single Family Residential",6,460000,-0.051546392,0.087470449,465000,0.047297297,0.096698113,324.5729304,-0.005594143,0.115323167,323.9638282,0.000467634,0.018199194,15,0,0.153846154,1,-0.833333333,-0.8,11,-0.083333333,-0.083333333,7,2.5,0.75,NA,NA,NA,26,1,-14,1.011586541,-0.001872435,0.037530418,0.533333333,0,0.456410256,NA,NA,NA,1,0.666666667,0.4,"San Diego, CA",41740,"9/11/2022 14:46"
"10/1/2012","12/31/2012",90,"neighborhood",1,555642,"f","San Diego, CA - Cherokee Park","San Diego","California","CA","Single Family Residential",6,345000,0,0.107544141,329000,-0.002879224,0.645,475.8800522,0.337350414,0.330998771,405.1647373,-0.078099628,0.512615019,5,0.666666667,-0.375,3,0,0,7,0.166666667,0.4,1,0,-0.5,NA,NA,NA,6,-40,-40.5,0.969060664,0.013892217,-0.015945586,0.4,0.066666667,0.025,NA,NA,NA,0.666666667,-0.333333333,0,"San Diego, CA",41740,"9/11/2022 14:46"
"9/1/2012","11/30/2012",90,"neighborhood",1,557438,"f","San Diego, CA - San Ysidro South","San Diego","California","CA","Single Family Residential",6,3e+05,-0.014616522,0.016949153,317400,-0.001572822,0.154181818,181.7080557,-0.015328423,0.032866843,198.3626541,0.007992434,0.16459023,13,-0.071428571,1.6,3,0.5,NA,8,-0.111111111,0.142857143,8,-0.2,-0.2,NA,NA,NA,61,20.5,18,1.003741228,0.022561223,0.074988531,0.307692308,0.164835165,0.107692308,NA,NA,NA,0.333333333,-0.666666667,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"6/1/2017","8/31/2017",90,"neighborhood",1,1134,"f","San Diego, CA - Grant Hill","San Diego","California","CA","All Residential",-1,640000,0.319587629,0.347368421,564999,0.222941558,0.132262525,380.952381,0.177057357,-0.019193698,395.03386,0.129707795,0.085071547,1,-0.5,-0.8,NA,NA,NA,5,-0.166666667,-0.285714286,3,0.5,-0.25,NA,NA,NA,9,-3,-33,0.984615385,0.032697664,-0.056654283,0,0,-0.4,NA,NA,NA,NA,NA,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"1/1/2015","3/31/2015",90,"neighborhood",1,765412,"f","San Diego, CA - Columbia","San Diego","California","CA","Condo/Co-op",3,733000,0.132921175,0.201639344,949900,0,0.118845701,555.5555556,0.02978236,0.09375,615.3846154,0.008960255,0.056487372,25,0.470588235,0.19047619,6,0.2,0.2,35,0.09375,0.060606061,29,-0.09375,0.035714286,NA,NA,NA,33,7,-43,0.972073059,0.003249292,0.001251947,0.08,0.021176471,-0.015238095,NA,NA,NA,0.333333333,-0.266666667,-0.066666667,"San Diego, CA",41740,"9/11/2022 14:46"
"12/1/2018","2/28/2019",90,"neighborhood",1,58022,"f","San Diego, CA - Torrey Santa Fe","San Diego","California","CA","All Residential",-1,1e+06,NA,0.055408971,1025000,NA,0.080084299,300.2101471,NA,-0.0321906,307.7154008,NA,-0.082841773,1,NA,-0.5,NA,NA,NA,1,NA,-0.666666667,NA,NA,NA,NA,NA,NA,30,NA,18,0.975609756,NA,-0.021065884,0,NA,-0.5,NA,NA,NA,NA,NA,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"4/1/2016","6/30/2016",90,"neighborhood",1,765055,"f","San Diego, CA - Village","San Diego","California","CA","Single Family Residential",6,721500,0.004874652,0.038129496,725000,-0.003402179,0.124990302,383.5058165,-0.145390938,0.257016187,318.261633,-0.178128614,-0.129291593,2,1,1,NA,NA,NA,1,-0.5,-0.5,NA,NA,NA,NA,NA,NA,6.5,-0.5,-10.5,0.991814508,0.008185492,0.01017609,0,0,0,NA,NA,NA,NA,NA,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"3/1/2020","5/31/2020",90,"neighborhood",1,1134,"f","San Diego, CA - Grant Hill","San Diego","California","CA","All Residential",-1,494000,0.082146769,-0.41848146,539000,0.118257261,-0.069084629,576.5159214,-0.244133346,-0.093417711,459.1141397,0.009254359,0.522451033,4,1,1,2,1,NA,3,-0.25,2,2,-0.6,-0.5,NA,NA,NA,45.5,-19,-7,1.02028491,-0.024011208,0.087186443,0.75,-0.25,0.75,NA,NA,NA,0,-1,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"8/1/2015","10/31/2015",90,"neighborhood",1,547557,"f","San Diego, CA - Scripps Highlands","San Diego","California","CA","Single Family Residential",6,990000,-0.057142857,0.090909091,975000,-0.00500051,0.147058824,326.1943987,-0.001223817,0.132130291,329.1598023,-0.015076623,0.005903852,5,0,-0.166666667,3,2,0,11,0,0.571428571,7,-0.125,0.4,NA,NA,NA,84.5,50.5,53,0.975658314,0.005037787,0.020433921,0,0,0,NA,NA,NA,0,0,-0.333333333,"San Diego, CA",41740,"9/11/2022 14:46"
"12/1/2012","2/28/2013",90,"neighborhood",1,115777,"f","San Diego, CA - Mount Hope","San Diego","California","CA","All Residential",-1,225000,0,0.490066225,265000,0,0.394810253,195.2214452,-0.249090042,0.2977765,220.0387529,0.018820943,0.43360031,10,0.666666667,0.428571429,3,0.5,-0.5,7,-0.363636364,-0.461538462,4,-0.333333333,-0.555555556,NA,NA,NA,34,9,-24,0.942316674,0.016402138,-0.015246404,0.2,-0.133333333,-0.228571429,NA,NA,NA,0.333333333,-0.166666667,-0.166666667,"San Diego, CA",41740,"9/11/2022 14:46"
"11/1/2019","1/31/2020",90,"neighborhood",1,116122,"f","San Diego, CA - Logan Heights","San Diego","California","CA","Multi-Family (2-4 Unit)",4,806000,0.0075,0.628282828,836000,-0.16064257,-0.044571429,247.2673639,0.152575,NA,341.9444444,0.041252649,0.093082407,2,1,0,4,3,NA,5,0.25,0.25,3,-0.25,-0.5,NA,NA,NA,33.5,1.5,-50,0.985646558,-0.014354692,-0.016296719,0.5,-0.5,0,NA,NA,NA,0.5,0.5,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"12/1/2015","2/29/2016",90,"neighborhood",1,1844,"f","San Diego, CA - Normal Heights","San Diego","California","CA","Townhouse",13,296500,0,0.379069767,334475,0.048510972,0.205532528,375.3046458,0,0.597226749,424.472414,0.011601638,0.317535428,4,0,3,NA,NA,NA,2,-0.333333333,0,2,0,NA,NA,NA,NA,13,0,-43,0.989315313,0,0.033334877,0.5,0,0.5,NA,NA,NA,NA,NA,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"8/1/2015","10/31/2015",90,"neighborhood",1,111107,"f","San Diego, CA - Fairmont Village","San Diego","California","CA","All Residential",-1,332550,0.083224756,0.146724138,384450,-0.001169135,0.22047619,377.4973712,0.040452118,0.257456761,316.4556962,-0.076585596,-0.103417146,10,0.428571429,0.111111111,2,1,0,8,-0.111111111,0.333333333,9,-0.1,1.25,NA,NA,NA,34.5,3.5,13.5,0.993653649,-0.000515843,0.007767406,0.3,0.014285714,0.077777778,NA,NA,NA,0,0,0,"San Diego, CA",41740,"9/11/2022 14:46"
"8/1/2015","10/31/2015",90,"neighborhood",1,113106,"f","San Diego, CA - Beach Barber","San Diego","California","CA","Multi-Family (2-4 Unit)",4,1535000,NA,0.088652482,1650000,NA,0.081967213,542.019774,NA,-0.523330128,2213.455501,NA,1.2629577,1,NA,-0.666666667,NA,NA,NA,3,NA,0,3,NA,2,NA,NA,NA,17,NA,-25,0.903472631,NA,0.004039844,0,NA,0,NA,NA,NA,NA,NA,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"11/1/2012","1/31/2013",90,"neighborhood",1,1458,"f","San Diego, CA - Lake Murray","San Diego","California","CA","All Residential",-1,364000,-0.024128686,0.06122449,397500,-0.00625,0.121297602,238.8685175,0.030047656,0.077079861,251.7285597,-0.015586638,0.055033711,51,-0.19047619,0.243902439,12,-0.294117647,1,50,0.063829787,0.25,23,0.15,-0.378378378,NA,NA,NA,19,0,-23.5,0.984885985,-0.002643621,0.019910732,0.352941176,-0.012138189,0.133428981,NA,NA,NA,0.583333333,0.112745098,-0.25,"San Diego, CA",41740,"9/11/2022 14:46"
"11/1/2012","1/31/2013",90,"neighborhood",1,557418,"f","San Diego, CA - San Ysdiro North","San Diego","California","CA","Single Family Residential",6,247500,0.1,0.145833333,299950,0.034667127,0.200280112,170.9521949,-0.163981762,0.148710987,166.6388889,-0.163260047,-0.05470303,6,0,2,2,NA,1,3,-0.4,-0.4,2,-0.6,-0.666666667,NA,NA,NA,37.5,-15.5,22.5,0.996721554,0.009402146,0.079867141,0.333333333,0,0.333333333,NA,NA,NA,0,NA,0,"San Diego, CA",41740,"9/11/2022 14:46"
"12/1/2012","2/28/2013",90,"neighborhood",1,765055,"f","San Diego, CA - Village","San Diego","California","CA","Townhouse",13,205000,0.04859335,0.28125,NA,NA,NA,175.2136752,-0.002626123,0.330528846,NA,NA,NA,1,-0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2.5,-71,1.28125,0.137922297,0.28125,1,0,1,NA,NA,NA,NA,NA,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"9/1/2021","11/30/2021",90,"neighborhood",1,547558,"f","San Diego, CA - Rancho Penasquitos Town Center","San Diego","California","CA","Townhouse",13,1030000,0.321359846,0.43955276,949000,0,0.396615158,593.3117584,0.240492686,0.283427014,560.5434141,0,0.124067262,3,0.5,-0.4,1,NA,0,1,-0.666666667,-0.5,NA,NA,NA,NA,NA,NA,18,-2.5,6,1.047201233,0.029613293,0.0452108,0.666666667,0.166666667,0.266666667,NA,NA,NA,1,NA,1,"San Diego, CA",41740,"9/11/2022 14:46"
"4/1/2016","6/30/2016",90,"neighborhood",1,111107,"f","San Diego, CA - Fairmont Village","San Diego","California","CA","All Residential",-1,345000,0.086614173,0.642857143,344500,0.06,-0.040389972,434.0691613,0.996333953,0.761531578,413.3055236,-0.049807349,0.047815642,4,0,-0.2,4,1,3,10,-0.090909091,0.111111111,6,-0.333333333,-0.5,NA,NA,NA,13,0,-31,0.973046778,0.03010373,-0.014937019,0.5,0.25,0.3,NA,NA,NA,0.25,-0.75,-0.75,"San Diego, CA",41740,"9/11/2022 14:46"
"5/1/2016","7/31/2016",90,"neighborhood",1,118068,"f","San Diego, CA - Marina","San Diego","California","CA","Townhouse",13,586000,0.096864764,-0.135374401,499500,-0.122144112,-0.374843554,454.6159814,-0.000702255,-0.136182519,508.6558045,0.152297596,-0.272065015,3,-0.25,0.5,1,NA,-0.666666667,3,0,-0.666666667,2,0,-0.75,NA,NA,NA,10,-0.5,-30,0.993981418,-0.003858202,0.008627883,0.333333333,-0.166666667,0.333333333,NA,NA,NA,0,NA,0,"San Diego, CA",41740,"9/11/2022 14:46"
"10/1/2012","12/31/2012",90,"neighborhood",1,111107,"f","San Diego, CA - Fairmont Village","San Diego","California","CA","All Residential",-1,265000,0.159737418,0.514285714,264000,0.037531932,0.438692098,198.6111111,0.012916667,0.024559387,212.8409847,-0.209783747,0.140612452,7,-0.222222222,-0.222222222,4,1,1,8,0.333333333,0,5,-0.375,-0.545454545,NA,NA,NA,48,-48,18,1.000471806,0.021980021,-0.01938206,0.142857143,0.031746032,-0.19047619,NA,NA,NA,1,0,1,"San Diego, CA",41740,"9/11/2022 14:46"
"5/1/2018","7/31/2018",90,"neighborhood",1,555641,"f","San Diego, CA - Adams Park","San Diego","California","CA","All Residential",-1,507000,0.145762712,-0.094642857,627500,0.140909091,0.140909091,543.0676337,0.187960449,0.042689857,541.3732394,0.069803181,0.098358096,21,-0.045454545,0.615384615,6,-0.142857143,1,22,-0.12,0.157894737,7,-0.125,-0.125,NA,NA,NA,10,-6,-11,0.994980079,0.007883513,0.005812633,0.428571429,0.064935065,0.274725275,NA,NA,NA,0.666666667,0.380952381,0,"San Diego, CA",41740,"9/11/2022 14:46"
"6/1/2020","8/31/2020",90,"neighborhood",1,115909,"f","San Diego, CA - Teralta East","San Diego","California","CA","Multi-Family (2-4 Unit)",4,951000,NA,0.276081852,998000,NA,NA,318.0602007,NA,0.047022647,333.7792642,NA,NA,1,NA,-0.5,NA,NA,NA,1,NA,NA,1,NA,0,NA,NA,NA,21,NA,-61,0.952905812,NA,-0.024153012,0,NA,0,NA,NA,NA,NA,NA,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"11/1/2021","1/31/2022",90,"neighborhood",1,555641,"f","San Diego, CA - Adams Park","San Diego","California","CA","All Residential",-1,806000,0.033333333,0.145293073,614500,-0.194098361,-0.211168164,744.2705636,0.0038223,0.023010351,633.6865942,-0.105019982,-0.133325248,11,-0.153846154,0.1,3,NA,-0.25,8,-0.333333333,-0.466666667,1,-0.666666667,-0.833333333,NA,NA,NA,6.5,0,-7.5,1.020278838,-0.006683361,0.027938396,0.545454545,0.006993007,0.245454545,NA,NA,NA,0.666666667,NA,-0.083333333,"San Diego, CA",41740,"9/11/2022 14:46"
"12/1/2013","2/28/2014",90,"neighborhood",1,547183,"f","San Diego, CA - Point Loma Peninsula","San Diego","California","CA","All Residential",-1,675000,0.046511628,0.184210526,669000,0.008289375,0.009811321,451.0556622,0.076609037,0.173866896,441.3961215,0.020233095,0.019401186,133,-0.06993007,-0.056737589,53,0.514285714,0.06,193,0.221518987,0.5078125,153,0.133333333,0.8,NA,NA,NA,38,-2,14.5,0.964281672,-0.002271117,-0.01419822,0.135338346,0.016457227,-0.098704207,NA,NA,NA,0.58490566,0.099191375,-0.07509434,"San Diego, CA",41740,"9/11/2022 14:46"
"6/1/2015","8/31/2015",90,"neighborhood",1,117696,"f","San Diego, CA - Alta Vista","San Diego","California","CA","Single Family Residential",6,377500,0.031420765,0.116038433,NA,NA,NA,223.7907662,-0.175634014,-0.094696339,NA,NA,NA,2,-0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.5,11.5,-100,0.978494624,-0.003700383,-0.021674067,0,-0.2,-0.5,NA,NA,NA,NA,NA,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"12/1/2017","2/28/2018",90,"neighborhood",1,116122,"f","San Diego, CA - Logan Heights","San Diego","California","CA","Single Family Residential",6,349000,0,0.032238983,391000,-0.021276596,0.009162473,343.0686172,0.207915245,-0.126007717,423.3511586,0.32340207,0.303440523,10,0.666666667,-0.090909091,2,1,-0.333333333,7,-0.125,-0.416666667,5,0.666666667,-0.285714286,NA,NA,NA,53.5,-7,41.5,0.997571118,-0.000444612,0.015705331,0.4,0.066666667,0.218181818,NA,NA,NA,1,1,0,"San Diego, CA",41740,"9/11/2022 14:46"
"10/1/2020","12/31/2020",90,"neighborhood",1,2111,"f","San Diego, CA - Bankers Hill - Park West","San Diego","California","CA","All Residential",-1,764000,-0.013557134,-0.068179046,839450,-0.011248528,-0.115437302,572.1096544,0.030374814,0.029300569,605.8485677,0.001305411,-0.002230083,45,0.184210526,0.363636364,13,0.857142857,0,42,0.024390244,0.024390244,26,-0.277777778,-0.580645161,NA,NA,NA,27,-2,-23.5,0.979899444,0.005057777,0.002157633,0.111111111,0.058479532,0.080808081,NA,NA,NA,0.461538462,-0.252747253,0.307692308,"San Diego, CA",41740,"9/11/2022 14:46"
"6/1/2019","8/31/2019",90,"neighborhood",1,1740,"f","San Diego, CA - Mission Valley West","San Diego","California","CA","Condo/Co-op",3,321500,-0.068115942,-0.169250646,345000,0.007446343,-0.014285714,393.494898,-0.005907626,-0.019839981,413.6690647,0.004094648,0.012244646,20,-0.2,-0.259259259,8,-0.2,0.142857143,30,0.111111111,0.034482759,16,0.142857143,0.454545455,NA,NA,NA,23,-8,10,0.990397127,-0.003444398,0.007444268,0.3,0.02,0.114814815,NA,NA,NA,0.5,0.1,-0.071428571,"San Diego, CA",41740,"9/11/2022 14:46"
